data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6709431,804,UKR30542,30542,"18 December 2019",2019,1,"Strategic developments","Looting/property destruction","Unidentified Armed Group (Ukraine)",,3,"Civilians (Ukraine)","Government of Ukraine (2019-)",7,37,Europe,Ukraine,Odessa,"Odessa Municipality",,Odessa,46.4639,30.7386,1,"Dumskaya; Novoye Vremya Ukraine",Subnational-National,"On 18 December, two unidentified individuals set fire to a shop in Odessa belonging to a regional council deputy closely affiliated with the city mayor. No injuries were reported.",0,1578510533,UKR
6713015,434,LBY9024,9024,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Libya)",,6,,,0,60,"Northern Africa",Libya,Derna,Derna,,Darna,32.767,22.6367,1,"Akhbar Libya; Libya EN; Jamahiriya News Agency",National-Other,"On 18 December 2019, residents in Derna staged a demonstration denouncing Turkish interference in Libyan affairs.[size=large]",0,1578512390,LBY
6815928,4,AFG42199,42199,"18 December 2019",2019,2,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Khogyani,,Kaga,34.2409,70.1827,2,"Khaama Press",National,"Reported on 18 December 2019, an operation by Afghan military special forces killed 2 Taliban militants, in Khogyani and Rodat districts, Nangarhar. Fatalities split over 2 locations (1).",1,1580846886,AFG
6710456,498,MDA469,469,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Moldova)",,6,,,0,60,Europe,Moldova,Chisinau,,,Chisinau-Centru,47,28.8667,1,TV8,National,"On 18 December, tens of people protested outside Moldova's Prosecutor General's office, demanding the prosecution of a real estate company. [size=tens]",0,1578510536,MDA
6713016,434,LBY9025,9025,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Libya (2014-) Haftar Faction",,1,"Military Forces of Libya (2016-) Government of National Accord",,1,11,"Northern Africa",Libya,Tripoli,Tripoli,,Hadba,32.844,13.1906,1,"Address Libya; Jamahiriya News Agency",National,"On 18 December 2019, LNA reportedly conducted airstrike targeting GNA positions and ground forces clashed with GNA in Hadba, no casualties reported, LNA claimed to have made advances.",0,1578512390,LBY
6815929,4,AFG42198,42198,"18 December 2019",2019,2,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Balkh,Balkh,,Balkh,36.7564,66.8972,2,"Khaama Press",National,"Reported on 18 December 2019, an operation by Afghan military special forces killed 3 Taliban militants, in Balkh district.",3,1580846886,AFG
6713017,434,LBY9027,9027,"18 December 2019",2019,1,"Violence against civilians","Abduction/forced disappearance","Police Forces of Libya (2014-) Internal Security Device",,1,"Civilians (Sudan)","Women (Sudan); Journalists (Sudan)",7,17,"Northern Africa",Libya,Tripoli,Tripoli,,Tripoli,32.8925,13.18,1,"Akhbar Libya; Jamahiriya News Agency",National,"On 18 December 2019, security services abducted a female Sudanese journalist in downtown Tripoli and took her to an unknown destination, she was released on the outskirts of Tripoli seven hours after her family published the news about her abduction.",0,1578512390,LBY
6815930,4,AFG42201,42201,"18 December 2019",2019,2,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Ghazni,"Dih Yak",,Ramak,33.5223,68.6264,2,"Khaama Press",National,"Reported on 18 December 2019, an operation by Afghan military special forces killed 8 Taliban militants, and injured 3, in Dih Yak district, Ghazni.",8,1580846886,AFG
6708666,364,IRN5852,5852,"18 December 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Iran (1989-)",,1,"Civilians (Iran)","Labour Group (Iran)",7,17,"Middle East",Iran,"Sistan and Baluchestan",Zahedan,Central,Zahedan,29.4963,60.8629,1,"Baloch Campaign",Other,"On 18 December 2019, a street vendor and passer-by were wounded when gunshots were fired by the police, after a group of street vendor refused to cooperate with the police and leave their vending location.",0,1578503875,IRN
6714554,356,IND68157,68157,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"Southern Asia",India,"Himachal Pradesh",Kangra,Baijnath,Baijnath,32.0497,76.6486,1,"Chandigarh Tribune",Subnational,"On Dec 18, protests were held by farmers against a private power company that had damaged their agricultural fields in Baijnath near Palampur (HP). [size=no report]",0,1578514387,IND
6815931,4,AFG42029,42029,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Balkh,"Nahri Shahi",,"Nahri Shahi",36.8544,67.18,2,"Khaama Press",National,"As reported on 19 December 2019, over the past 24 hours, 1 Taliban militant was killed by Afghan forces airstrike in Nahri Shahi district, Balkh.",1,1580846886,AFG
6815932,4,AFG42026,42026,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Helmand,"Nad Ali",,"Nad-e Ali",31.6323,64.2645,2,"Khaama Press",National,"As reported on 19 December 2019, over the past 24 hours, 2 Taliban militants were killed following an attack by Afghan commandos in Nad Ali district, Helmand.",2,1580846886,AFG
6708668,368,IRQ22574,22574,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Iraq (2018-)",,1,"Islamic State (Iraq)",,2,12,"Middle East",Iraq,Erbil,Makhmur,,Makhmur,35.7728,43.5897,2,Basnews,Subnational,"On Dec 18, Iraqi warplanes carried out multiple airstrikes on IS hideouts outside Makhmour, southwest of Erbil. No information was provided as to the scale of damages and the possible killed or injured militants.",0,1578503875,IRQ
6716348,760,SYR72969,72969,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-)","Military Forces of Syria (2000-) Syrian Arab Air Force",1,,,0,10,"Middle East",Syria,Idleb,"Al Ma'ra",Sanjar,"Ash Sha'rah",35.6436,36.9103,1,Liveuamap,"Local partner-New media","On 18 December 2019, regime warplanes carried out airstrikes on Hamdieh in Idleb amid regime artillery shelling with neither fatalities nor injuries reported.",0,1578515226,SYR
6815933,4,AFG42028,42028,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Paktika,Barmal,,Barmal,32.7076,69.2784,2,"Khaama Press",National,"As reported on 19 December 2019, over the past 24 hours, 3 Taliban militants were killed by an Afghan forces airstrike in Barmal district, Paktia.",3,1580846886,AFG
6716605,760,SYR72849,72849,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Russia (2000-)",,8,,,0,80,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man",Halbeh,35.5688,36.7827,1,SOHR,Other,"On 18 December 2019, Russian warplanes carried out airstrikes on al-Halbah in Idleb with neither fatalities nor injuries reported.",0,1578515227,SYR
6815934,4,AFG42193,42193,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)","Police Forces of Afghanistan (2014-)",1,"Taliban and/or Islamic State (Afghanistan)",,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Khogyani,,Kaga,34.2409,70.1827,2,"Afghan Ministry of Defense",Other,"Reported on 19 December 2019, over the past 24 hours, in ground operations by combined Afghan military and police forces, backed by airstrikes, 2 Taliban and/or Islamic State militants were killed, in Khogyani district, Nangarhar.",2,1580846886,AFG
6865086,887,YEM47297,47297,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Islamic State (Yemen)",,2,"Military Forces of Yemen (2016-) Supreme Political Council",,1,12,"Middle East",Yemen,"Al Bayda","Wald Rabi",,"Tibbat ash Shahri",14.6388,44.8817,1,Twitter,"New media","On 18 December 2019, Islamic State in Yemen forces claimed to have fired 23mm anti-aircraft guns and heavy machine guns at pro-Houthi forces in al-Safah and al-Shahri hills in al-Zaharah region of Qayfa (Wald Rabi, Al Bayda), killing 3 pro-Houthi fighters and injuring 2 others. Fatalities spread across two locations.",1,1581967332,YEM
6815935,4,AFG42194,42194,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-)",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nimruz,"Khash Rod",,Khash,31.5292,62.7905,2,"Afghan Ministry of Defense",Other,"Reported on 19 December 2019, over the past 24 hours, in ground operations by Afghan military forces, 2 suspected Taliban militants were killed, in Kash Rod (Delaram) district, Nimruz.",2,1580846886,AFG
6815936,4,AFG42200,42200,"18 December 2019",2019,2,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Nangarhar,Rodat,,Rodat,34.272,70.5679,2,"Khaama Press",National,"Reported on 18 December 2019, an operation by Afghan military special forces killed 2 Taliban militants, in Khogyani and Rodat districts, Nangarhar. Fatalities split over 2 locations (1).",1,1580846886,AFG
6815937,4,AFG42027,42027,"18 December 2019",2019,1,Battles,"Armed clash","Military Forces of Afghanistan (2014-) Special Forces",,1,Taliban,,2,12,"Caucasus and Central Asia",Afghanistan,Balkh,Balkh,,Balkh,36.7564,66.8972,2,"Khaama Press",National,"As reported on 19 December 2019, over the past 24 hours, 3 Taliban militants were killed following a raid by Afghan commandos in Balkh district.",3,1580846886,AFG
6713281,788,TUN5990,5990,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Tunisia)","Teachers (Tunisia)",6,,,0,60,"Northern Africa",Tunisia,Kasserine,Ezzouhour,,Kasserine,35.1676,8.8365,1,"As Sabah",National,"On 18 December 2019, in Kasserine, dozens of teachers held a protest in front of the Regional Union of Labor headquarters. They raised slogans calling for the settlement of their professional positions and their recruitment in batches. [size=dozens]",0,1578512391,TUN
6815938,4,AFG42179,42179,"18 December 2019",2019,2,"Explosions/Remote violence","Remote explosive/landmine/IED",Taliban,,2,"Military Forces of Afghanistan (2014-)",,1,12,"Caucasus and Central Asia",Afghanistan,Nimruz,"Khash Rod",,Khash,31.5292,62.7905,2,"Voice of Jihad",Other,"Reported on 18 December 2019, an IED planted by Taliban destroyed an Afghan military tank, killing and injuring all soldiers inside, in Parozi of Kash Rod (Delaram) district, Nimruz. Fatalities coded as 0 (VoJ reported unknown tank fatalities (3)).",0,1580846886,AFG
6717891,268,GEO1467,1467,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,Imereti,Kutaisi,,Kutaisi,42.2639,42.6999,1,"Prweli Information Agency",National,"On 18 December 2019, a protest was organized in Kutaisi in relation to the death of a teenage boy who committed suicide reportedly after he had been psychologically abused by the police. The protesters demanded that the abusive police system is destroyed [size=no report]",0,1578517427,GEO
6708934,275,PSE6625,6625,"18 December 2019",2019,1,Riots,"Mob violence","Rioters (Palestine)","Refugees/IDPs (Palestine)",5,"Military Forces of Israel (2009-)",,8,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Mukhayyam ad Duhayshah",31.6936,35.1838,1,"Jordan News Agency",Regional,"On December 18 2019, clashes erupted between Palestinians and Israeli soldiers in the Dheisheh refugee camp in Bethlehem. Israeli forces fired tear-gas and rubber bullets, which injured two Palestinians. Several others suffered from tear-gas inhalation. [size=no report]",0,1578503875,PSE
6713286,788,TUN5988,5988,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Tunisia)","Labour Group (Tunisia)",6,,,0,60,"Northern Africa",Tunisia,Tunis,"Bab Souika",,Tunis,36.819,10.1658,1,Assarih,National,"On 18 December 2019, in the capital Tunis, a number of graduated unemployed people tried to enter the parliament court and threatened to put themselves on fire if their demands of employment were not met. [size=no report]",0,1578512391,TUN
6708679,422,LBN3219,3219,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)","Health Workers (Lebanon); Labour Group (Lebanon)",6,,,0,60,"Middle East",Lebanon,South,Saida,,Sidon,33.5599,35.3756,1,"Civil Society Knowledge Centre","Local partner-Other","On December 18 2019, employees of the Sidon Governmental Hospital organized a march that started from the hospital in the Taameer area, and continued to the Seray, in demonstration against the non-payment of their salaries three and a half months ago. [size=no report]",0,1578503875,LBN
6716359,760,SYR72899,72899,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-)","Military Forces of Syria (2000-) Syrian Arab Air Force; Military Forces of Russia (2000-)",1,,,0,10,"Middle East",Syria,Idleb,"Al Ma'ra",Sanjar,Barnan,35.6783,36.9217,1,Liveuamap,"Local partner-New media","On 18 December 2019, Syrian and Russian warplanes carried out airstrikes on Barnan in Idleb amid regime artillery shelling with neither fatalities nor injuries reported.",0,1578515226,SYR
6709704,191,HRV417,417,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Croatia)","Students (Croatia)",6,,,0,60,Europe,Croatia,Osijek-Baranja,"City of Osijek",,Osijek,45.5511,18.6939,1,"Glas Slavonije",National,"On 18 December, social work students protested in Osijek, Croatia because, as they say, the program still lack necessary accreditation two years after it began [size=no report]",0,1578510534,HRV
6713801,788,TUN5987,5987,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Tunisia)",,6,,,0,60,"Northern Africa",Tunisia,Kairouan,"Kairouan Sud",,Kairouan,35.6781,10.0963,1,Nessma,National,"On 18 December 2019, in Kairouan, residents held a protest march across the city to denounce the failure of a number of infrastructure projects and to demand the implementation of the government's promises towards the region. [size=no report]",0,1578512392,TUN
6715337,356,IND68125,68125,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Women (India)",6,,,0,60,"Southern Asia",India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,"Ommcom News",Subnational,"On 18 December, women activists gathered at the Lower PMG Square in Bhubaneswar (Khordha, Odisha) chanting slogans against former Additional Chief Secretary of Odisha, Taradatt, following the release of his book 'Highlander's Plainspeak: An Administrative Rede.' They demanded justice for his wife, who had a petition before the State Commission for Women (SCW) in 2014 for his immoral behaviour. [size=no report]",0,1578514389,IND
6708426,422,LBN3018,3018,"18 December 2019",2019,1,"Strategic developments",Other,"Civilians (Syria)","Refugees/IDPs (Syria)",7,,,0,70,"Middle East",Lebanon,Akkar,Akkar,,Aarida,34.6672,36.3042,2,"Al Nour",National,"Displacement: As reported on December 18, in the last 24 hours, 318 Syrian refugees returned to Syria from Lebanon through the Yabos and Talaklakh crossing (coded at Lebanese Aarida border crossing location).",0,1578503874,LBN
6708427,422,LBN3019,3019,"18 December 2019",2019,1,Riots,"Mob violence","Rioters (Lebanon)",,5,"Civilians (Lebanon)","Muslim Group (Lebanon)",7,57,"Middle East",Lebanon,North,Tripoli,,Tripoli,34.4367,35.8497,1,"Al Nour",National,"On December 18 2019, a group of rioters on motorcycles attacked the house of the Grand Mufti of Tripoli and the North in Tripoli City, and damaged his property. They also hurled a Molotov cocktail at a large Christmas tree at the Nini roundabout, which caused it to catch fire. [size=no report]",0,1578503874,LBN
6717899,398,KAZ382,382,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Kazakhstan)","Women (Kazakhstan)",6,,,0,60,"Caucasus and Central Asia",Kazakhstan,Aqmola,Tselinogradskiy,,Nur-Sultan,51.1667,71.45,1,RFE/RL,International,"On 18 December 2019, about 20 women protested near the presidential administration in Nur-Sultan city. Protesters demanded the Kazakh authorities provide subsidized housing to the households with large families, extension of maternity leave and social assistance to disabled people and their caregivers. [size=about 20]",0,1578517427,KAZ
6716108,760,SYR72927,72927,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-) Syrian Arab Air Force","Military Forces of Russia (2000-)",1,"Civilians (Syria)",,7,17,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man","Maar Shamarin",35.6159,36.7188,1,"SOHR; Liveuamap; SNHR","Local partner-Other","On 18 December 2019, Russian warplanes carried out airstrikes on Maar Shamarin in Idleb amid regime barrel bomb deployment, killing 2 civilians.",2,1578515226,SYR
6717902,268,GEO1465,1465,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,"Samegrelo-Upper Svaneti",Zugdidi,,Zugdidi,42.5088,41.8709,1,RFE/RL,International,"On 18 December 2019, a protest was organized in Zugdidi in relation to the death of a teenage boy who committed suicide reportedly after he had been psychologically abused by the police. The protesters demanded punishment of those responsible. [size=no report]",0,1578517427,GEO
6717391,268,GEO1464,1464,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,"Autonomous Republic of Adjara",Batumi,,Batumi,41.6423,41.6339,1,Imedinews.ge,National,"On 18 December 2019, a protest was organized in Batumi in relation to the death of a teenage boy who committed suicide reportedly after he was psychologically abused by the police. The protesters demanded punishment of those responsible. [size=no report]",0,1578517426,GEO
6708945,364,IRN5867,5867,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Iran)","Labour Group (Iran)",6,,,0,60,"Middle East",Iran,Khuzestan,"Bandar e Mahshahr","Bandar e Emam Khomeyni","Bandar e Emam Khomeyni",30.437,49.1029,1,Komalah,Other,"On 18 December 2019, petrochemical workers in Bandar e Emam Khomeyni staged a protest against poor work conditions. [size=no report]",0,1578503875,IRN
6714065,120,CAO2748,2748,"18 December 2019",2019,1,"Violence against civilians",Attack,"Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad",,2,"Civilians (Cameroon)",,7,27,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kolofata,11.1621,14.0115,2,"Undisclosed Source","Local partner-Other","On 18 December 2019, members of Boko Haram attacked a motorbike rider on the road from Kolofata to Kerawa (Mayo-Sava, Extreme-Nord) [coded: Kolofata]. They took away the victim's motorbike as he managed to escape. No fatality and/or casualty reported.",0,1578512392,CMR
6713043,466,MLI3348,3348,"18 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Douentza,Petaka,Gono,15.062,-2.7898,2,"Kibaru; Mali Jet; AMAP; Koro Kibaru","New media-National","On 18 December 2019, two Malian soldiers were killed and three wounded by the explosion of an IED near Gono, axis Douentza-Hombori, the device was likely planted by JNIM militants.",2,1578512390,MLI
6717395,268,GEO1459,1459,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,Kakheti,Telavi,,Telavi,41.9198,45.4732,1,Interpressnews,National,"On 18 December 2019, a group of people gathered in Telavi to protest the suicide of a teenage boy reportedly after he was psychologically abused at a police station. [size=no report]",0,1578517426,GEO
6713044,466,MLI3349,3349,"18 December 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims","Katiba Macina",2,"Military Forces of Mali (2013-)",,1,12,"Western Africa",Mali,Mopti,Koro,Diougani,Sobangouma,14.182,-2.6574,2,"AMAP; Koro Kibaru; Mali Jet; Mali Actu","New media-National","On 15 December 2019, two Malian soldiers were killed and three wounded by the explosion of an IED near Sobangouma, the device was likely planted by Katiba Macina (JNIM) militants.",2,1578512390,MLI
6708437,400,JOR505,505,"18 December 2019",2019,1,"Strategic developments",Other,"Civilians (Syria)","Refugees/IDPs (Syria)",7,,,0,70,"Middle East",Jordan,"Al Mafraq","Ar Ruwayshid",,"Jaber as Sirhan",32.5111,36.1964,2,"Al Nour",Regional,"Displacement: As reported on December 18, in the last 24 hours, 459 Syrian refugees returned to Syria from Jordan through the Naseeb crossing.",0,1578503874,JOR
6715093,356,IND68139,68139,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Maharashtra,Pune,Pune,Pune,18.5195,73.8553,1,"Hindustan Times",National,"On 18 December, at least 1000 students held a protest in the Savitribai Phule Pune University (SPPU) campus (Pune, Maharashtra) against the Citizenship (Amendment) Act, 2019 (CAA) and the National Register of Citizens (NRC). [size=at least 1000]",0,1578514388,IND
6715351,586,PAK55137,55137,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Pakistan)","Health Workers (Pakistan)",6,,,0,60,"Southern Asia",Pakistan,Sindh,Shikarpur,Shikarpur,Shikarpur,27.957,68.6378,1,"Pakistan Press International",National,"On December 18, eleven team members of anti-polio vaccination team who were robbed by armed men on their way to a vaccination campaign, protested in Shikarpur city (Shikarpur, Sindh) demanding recovery of their valuables and cash. [size=11]",0,1578514389,PAK
6714585,356,IND68170,68170,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"Southern Asia",India,Punjab,Ludhiana,Ludhiana,Ludhiana,30.912,75.8537,1,"Chandigarh Tribune",Subnational,"On Dec 18, protests were held by locals and students in Ludhiana (Punjab) against the Citizenship (Amendment) Act, 2019 (CAA) and police brutality in Jamia Milia Islamia. [size=no report]",0,1578514387,IND
6717401,268,GEO1458,1458,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,"Lower Kartli",Rustavi,,Rustavi,41.5333,45,1,Interpressnews,National,"On 18 December 2019, a group of people gathered in Rustavi to protest the suicide of a teenage boy reportedly after he was psychologically abused at a police station. [size=no report]",0,1578517426,GEO
6716378,760,SYR73567,73567,"18 December 2019",2019,1,"Explosions/Remote violence","Shelling/artillery/missile attack","Military Forces of Syria (2000-)",,1,,,0,10,"Middle East",Syria,Aleppo,"Jebel Saman",Zarbah,Hmeira,36.0759,37.0534,1,Liveuamap,"Local partner-New media","On 18 December 2019, regime forces shelled Hmeira in Aleppo using artillery fire with neither fatalities nor injuries reported.",0,1578515226,SYR
6717403,268,GEO1477,1477,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Georgia)",,6,,,0,60,"Caucasus and Central Asia",Georgia,Guria,Ozurgeti,,"Ozurgeti City",41.9244,42.0068,1,Interpressnews,National,"On 18 December 2019, activists and opposition parties organized a protest in Ozurgeti. The protest was related to the death of a teenage boy who committed suicide after reportedly being psychological abused by the police. [size=no report]",0,1578517426,GEO
6716124,760,SYR72966,72966,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-) Syrian Arab Air Force",,1,,,0,10,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man","Maar Shamsheh",35.6365,36.7122,1,"Liveuamap; SOHR","Local partner-New media","On 18 December 2019, regime helicopters deployed barrel bombs on Maar Shamsheh in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6713309,710,SAF12055,12055,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (International)","Refugees/IDPs (International)",6,,,0,60,"Southern Africa","South Africa","Western Cape","City of Cape Town","City of Cape Town","Cape Town",-33.9253,18.4239,1,"Cape Argus",Subnational,"On 18 December 2019, refugees demonstrated at the Central Methodist Church in central Cape Town to bring attention to the situation refugees find themselves in. [size=100].",0,1578512391,ZAF
6716125,760,SYR72968,72968,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-) Syrian Arab Air Force",,1,,,0,10,"Middle East",Syria,Idleb,"Al Ma'ra","Ma'arrat An Nu'man",Babilla,35.6999,36.7295,1,"Liveuamap; SOHR","Local partner-New media","On 18 December 2019, regime warplanes carried out airstrikes on Babilla in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6709726,804,UKR30529,30529,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Donetsk,"Selydove Municipality",,Hirnyk,48.0565,37.3718,1,"Independent Trade Union of Miners of Ukraine","New media","On 18 December, miners protested in Hirnyk, Donetsk, demanding that their wage arrears are paid off. [size=no report]",0,1578510534,UKR
6716126,760,SYR72970,72970,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-) Syrian Arab Air Force",,1,,,0,10,"Middle East",Syria,Idleb,Idleb,Idleb,Idleb,35.929,36.6353,1,"SOHR; Liveuamap","Local partner-New media","On 18 December 2019, regime warplanes carried out airstrikes on Kharbah in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6709727,804,UKR30528,30528,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Donetsk,"Novohrodivka Municipality",,Novohrodivka,48.2053,37.3388,1,"Independent Trade Union of Miners of Ukraine","New media","On 18 December, miners protested in Novohrodivka, Donetsk, demanding that their wage arrears are paid off. [size=no report]",0,1578510534,UKR
6714591,356,IND68156,68156,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"Southern Asia",India,Haryana,Hisar,Hisar,Hisar,29.1539,75.7229,1,"Chandigarh Tribune",Subnational,"On Dec 18, a rally was held in Hisar, at the Headquarters of the Dakshin Haryana Bijli Vitran Nigam (DHBVN) by Haryana Power Engineers Association (HPEA) and All Haryana Power Corporation Workers Union (AHPCWU) against the Bill to amend the Electricity Act and attempted privatisation of the power sector. [size=no report]",0,1578514387,IND
6716127,760,SYR72971,72971,"18 December 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Syria (2000-) Syrian Arab Air Force",,1,,,0,10,"Middle East",Syria,Idleb,Idleb,Saraqab,Saraqab,35.8611,36.8061,2,"SOHR; Liveuamap","Local partner-New media","On 18 December 2019, regime warplanes carried out airstrikes on the vicinity of Saraqab in Idleb with neither fatalities nor injuries reported.",0,1578515226,SYR
6709728,804,UKR30527,30527,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Donetsk,"Selydove Municipality",,Selydove,48.1478,37.2977,1,"Independent Trade Union of Miners of Ukraine","New media","On 18 December, miners protested in Selydove, Donetsk, demanding that their wage arrears are paid off. [size=no report]",0,1578510534,UKR
6709729,804,UKR30537,30537,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Dnipropetrovsk,Pavlohrad,,Pavlohrad,48.5343,35.871,1,"Independent Trade Union of Miners of Ukraine","New media","On 18 December, miners protested in Pavlohrad, Dnipropetrovsk, demanding that their wage arrears are paid off and coal import from Russia and Belarus is prohibited. [size=no report]",0,1578510534,UKR
6709730,804,UKR30530,30530,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Ukraine)","Labour Group (Ukraine)",6,,,0,60,Europe,Ukraine,Donetsk,"Selydove Municipality",,Ukrainsk,48.0947,37.3586,1,"Independent Trade Union of Miners of Ukraine","New media","On 18 December, miners protested in Ukrainsk, Donetsk, demanding that their wage arrears are paid off. [size=no report]",0,1578510534,UKR
6708707,422,LBN3221,3221,"18 December 2019",2019,1,Protests,"Peaceful protest","Protesters (Lebanon)","Health Workers (Lebanon); Labour Group (Lebanon)",6,,,0,60,"Middle East",Lebanon,Nabatiye,"Bent Jbeil",,"Bent Jbeil",33.1194,35.4333,1,"Civil Society Knowledge Centre","Local partner-Other","On December 18 2019, employees and doctors of the Bent Jbeil Governmental Hospital carried out a sit-in in support of Nabih Berri and they denounced any accusations against him. [size=no report]",0,1578503875,LBN
